image_names,cell_type,xmin,xmax,ymin,ymax
00309.jpg,RBC,1,96,179,278
00309.jpg,RBC,1,96,1,98
00309.jpg,RBC,286,382,197,296
00309.jpg,WBC,123,361,1,196
00310.jpg,RBC,20,137,314,432
00310.jpg,RBC,294,389,70,173
00310.jpg,RBC,168,291,18,112
00310.jpg,RBC,378,485,53,149
00310.jpg,RBC,357,464,383,479
00310.jpg,RBC,388,495,214,310
00310.jpg,RBC,383,490,166,262
00310.jpg,RBC,504,613,66,195
00310.jpg,RBC,108,202,28,134
00310.jpg,RBC,181,275,343,449
00310.jpg,RBC,435,550,310,414
00310.jpg,Platelets,346,383,313,344
00310.jpg,Platelets,304,340,368,406
00310.jpg,Platelets,70,112,91,132
00310.jpg,WBC,59,287,127,359
00311.jpg,RBC,427,533,87,181
00311.jpg,RBC,399,506,169,270
00311.jpg,RBC,429,538,1,78
00311.jpg,RBC,39,144,95,201
00311.jpg,RBC,283,401,328,435
00311.jpg,RBC,418,536,260,367
00311.jpg,RBC,1,72,168,254
00311.jpg,RBC,22,146,283,377
00311.jpg,WBC,194,385,150,349
00311.jpg,Platelets,500,556,189,234
00312.jpg,RBC,98,197,203,294
00312.jpg,RBC,172,271,184,275
00312.jpg,RBC,485,584,296,395
00312.jpg,RBC,534,633,138,237
00312.jpg,RBC,447,563,381,478
00312.jpg,RBC,316,432,98,195
00312.jpg,RBC,567,640,337,463
00312.jpg,WBC,78,323,275,480
00312.jpg,Platelets,326,367,186,217
00312.jpg,Platelets,339,374,213,253
00312.jpg,Platelets,370,406,212,247
00312.jpg,Platelets,269,309,294,328
00313.jpg,RBC,24,131,94,202
00313.jpg,RBC,402,525,251,358
00313.jpg,RBC,411,534,373,480
00313.jpg,RBC,538,637,1,106
00313.jpg,RBC,342,434,154,249
00313.jpg,RBC,452,559,73,172
00313.jpg,RBC,99,206,228,327
00313.jpg,RBC,36,156,239,344
00313.jpg,RBC,156,260,63,168
00313.jpg,RBC,388,476,165,250
00313.jpg,WBC,101,269,373,480
00313.jpg,WBC,180,404,215,457
00314.jpg,RBC,445,545,41,138
00314.jpg,RBC,471,571,210,307
00314.jpg,RBC,1,100,1,97
00314.jpg,RBC,3,103,130,227
00314.jpg,RBC,63,163,267,364
00314.jpg,RBC,340,454,324,423
00314.jpg,RBC,526,637,212,340
00314.jpg,RBC,256,360,257,341
00314.jpg,RBC,336,437,127,217
00314.jpg,RBC,353,454,389,480
00314.jpg,Platelets,187,231,427,470
00314.jpg,Platelets,547,582,386,417
00314.jpg,Platelets,77,116,230,268
00314.jpg,Platelets,98,143,49,85
00314.jpg,Platelets,259,297,1,26
00314.jpg,WBC,92,329,45,266
00315.jpg,RBC,164,297,261,364
00315.jpg,RBC,15,148,66,169
00315.jpg,RBC,13,132,234,333
00315.jpg,RBC,239,354,3,107
00315.jpg,RBC,542,640,109,214
00315.jpg,RBC,441,539,293,398
00315.jpg,RBC,273,383,198,309
00315.jpg,RBC,148,277,129,251
00315.jpg,RBC,363,466,69,160
00315.jpg,RBC,382,469,190,296
00315.jpg,WBC,250,487,343,480
00315.jpg,Platelets,567,619,234,277
00317.jpg,RBC,525,634,356,462
00317.jpg,RBC,432,541,339,445
00317.jpg,RBC,131,224,361,465
00317.jpg,RBC,309,428,280,401
00317.jpg,RBC,359,478,196,317
00317.jpg,RBC,390,501,1,113
00317.jpg,RBC,473,572,200,297
00317.jpg,RBC,47,154,93,204
00317.jpg,RBC,57,179,290,390
00317.jpg,RBC,206,311,279,374
00317.jpg,RBC,216,321,385,480
00317.jpg,RBC,114,219,26,137
00317.jpg,RBC,192,291,1,92
00317.jpg,Platelets,518,551,147,192
00317.jpg,Platelets,427,482,140,192
00317.jpg,Platelets,112,153,207,252
00317.jpg,Platelets,114,152,174,209
00317.jpg,WBC,184,396,65,260
00318.jpg,RBC,94,201,247,335
00318.jpg,RBC,35,142,392,480
00318.jpg,RBC,252,359,25,114
00318.jpg,RBC,466,577,325,446
00318.jpg,RBC,377,488,60,182
00318.jpg,RBC,397,504,400,480
00318.jpg,RBC,66,162,139,216
00318.jpg,RBC,96,209,23,136
00318.jpg,RBC,470,560,95,212
00318.jpg,RBC,125,219,133,217
00318.jpg,RBC,1,82,268,392
00318.jpg,WBC,160,397,225,447
00319.jpg,RBC,416,512,371,478
00319.jpg,RBC,460,566,90,195
00319.jpg,RBC,414,532,245,340
00319.jpg,RBC,188,278,274,374
00319.jpg,RBC,117,216,344,440
00319.jpg,RBC,148,250,392,470
00319.jpg,RBC,309,418,65,168
00319.jpg,RBC,403,493,265,359
00319.jpg,RBC,565,638,117,224
00319.jpg,RBC,555,640,39,132
00319.jpg,WBC,72,327,1,209
00319.jpg,Platelets,591,632,391,429
00319.jpg,Platelets,36,74,233,262
00320.jpg,RBC,349,476,249,362
00320.jpg,RBC,255,363,277,402
00320.jpg,RBC,163,264,317,399
00320.jpg,RBC,132,242,349,434
00320.jpg,RBC,1,96,376,476
00320.jpg,RBC,85,165,90,186
00320.jpg,RBC,532,629,147,253
00320.jpg,RBC,445,550,364,463
00320.jpg,RBC,437,548,54,159
00320.jpg,RBC,303,395,53,141
00320.jpg,RBC,254,344,28,122
00320.jpg,WBC,131,334,115,338
00322.jpg,Platelets,168,198,374,406
00322.jpg,Platelets,527,564,244,282
00322.jpg,Platelets,565,602,383,421
00322.jpg,WBC,307,528,174,387
00323.jpg,WBC,22,330,120,360
00323.jpg,RBC,353,445,343,444
00323.jpg,RBC,523,640,257,379
00323.jpg,RBC,539,640,364,457
00323.jpg,RBC,339,475,170,278
00323.jpg,RBC,66,173,1,111
00324.jpg,RBC,376,476,191,294
00324.jpg,RBC,326,429,189,317
00324.jpg,RBC,484,601,213,325
00324.jpg,RBC,529,631,314,411
00324.jpg,RBC,201,310,206,316
00324.jpg,RBC,22,114,105,201
00324.jpg,RBC,11,103,324,422
00324.jpg,RBC,519,608,22,106
00324.jpg,RBC,231,319,117,206
00324.jpg,RBC,57,177,350,465
00324.jpg,RBC,244,369,349,449
00324.jpg,WBC,277,500,1,169
00325.jpg,RBC,480,601,357,472
00325.jpg,RBC,370,491,202,317
00325.jpg,RBC,376,466,124,206
00325.jpg,RBC,75,139,160,274
00325.jpg,RBC,85,182,258,347
00325.jpg,RBC,72,157,1,79
00325.jpg,RBC,221,316,19,108
00325.jpg,RBC,265,390,51,151
00325.jpg,RBC,459,549,79,161
00325.jpg,RBC,253,415,321,388
00325.jpg,RBC,240,341,329,422
00325.jpg,Platelets,16,53,198,236
00325.jpg,Platelets,121,166,96,143
00325.jpg,Platelets,421,482,392,445
00325.jpg,WBC,141,338,97,312
00326.jpg,RBC,372,499,64,195
00326.jpg,RBC,421,545,267,367
00326.jpg,RBC,95,211,174,270
00326.jpg,RBC,293,399,194,284
00326.jpg,RBC,328,456,1,71
00326.jpg,RBC,88,190,57,158
00326.jpg,RBC,534,639,22,127
00326.jpg,RBC,483,582,100,222
00326.jpg,RBC,529,621,411,480
00326.jpg,RBC,173,262,3,103
00326.jpg,Platelets,87,137,406,449
00326.jpg,WBC,209,460,267,480
00327.jpg,Platelets,106,146,109,139
00327.jpg,Platelets,331,379,102,142
00330.jpg,WBC,279,499,365,480
00331.jpg,RBC,124,240,195,294
00331.jpg,RBC,182,289,281,370
00331.jpg,RBC,180,287,279,368
00331.jpg,RBC,343,456,199,310
00331.jpg,RBC,424,549,277,379
00331.jpg,RBC,180,282,106,210
00331.jpg,RBC,238,329,352,451
00331.jpg,RBC,333,457,316,438
00331.jpg,RBC,436,520,107,208
00331.jpg,RBC,1,105,77,178
00331.jpg,RBC,1,82,157,264
00331.jpg,RBC,23,140,250,351
00331.jpg,RBC,516,628,70,168
00331.jpg,RBC,144,253,20,123
00331.jpg,WBC,244,459,1,196
00332.jpg,RBC,146,241,267,371
00332.jpg,RBC,44,152,253,359
00332.jpg,RBC,149,257,124,230
00332.jpg,RBC,440,550,296,414
00332.jpg,RBC,269,379,104,222
00332.jpg,RBC,530,639,107,200
00332.jpg,RBC,518,627,173,283
00332.jpg,RBC,531,640,31,130
00332.jpg,RBC,269,376,6,108
00332.jpg,WBC,228,445,204,433
00333.jpg,RBC,183,260,144,287
00333.jpg,RBC,129,249,40,141
00333.jpg,RBC,86,181,153,244
00333.jpg,RBC,56,164,233,332
00333.jpg,RBC,205,319,313,425
00333.jpg,RBC,256,362,211,309
00333.jpg,RBC,335,454,149,246
00333.jpg,RBC,10,125,329,453
00333.jpg,RBC,1,110,79,187
00333.jpg,RBC,334,426,40,152
00333.jpg,RBC,376,500,31,152
00333.jpg,RBC,498,603,257,361
00333.jpg,RBC,511,607,322,414
00333.jpg,RBC,474,571,121,210
00333.jpg,WBC,295,518,267,472
00333.jpg,Platelets,290,321,89,119
00333.jpg,Platelets,479,504,440,477
00334.jpg,RBC,201,295,300,392
00334.jpg,RBC,301,382,346,439
00334.jpg,RBC,535,640,199,312
00334.jpg,RBC,131,272,100,213
00334.jpg,RBC,35,167,254,368
00334.jpg,RBC,493,610,385,480
00334.jpg,RBC,313,445,31,125
00334.jpg,RBC,104,211,383,480
00334.jpg,RBC,472,580,114,213
00334.jpg,RBC,548,640,310,411
00334.jpg,WBC,236,453,126,355
00335.jpg,RBC,220,326,222,315
00335.jpg,RBC,363,471,4,122
00335.jpg,RBC,422,507,150,252
00335.jpg,RBC,256,362,4,109
00335.jpg,RBC,116,261,128,238
00335.jpg,RBC,379,494,288,390
00335.jpg,RBC,86,163,232,309
00335.jpg,RBC,62,161,376,470
00335.jpg,RBC,101,210,29,141
00335.jpg,RBC,250,358,126,227
00335.jpg,RBC,175,272,368,480
00335.jpg,WBC,265,490,334,480
00336.jpg,RBC,62,165,73,175
00336.jpg,RBC,236,345,216,348
00336.jpg,RBC,129,229,300,396
00336.jpg,RBC,365,494,306,425
00336.jpg,RBC,494,593,36,138
00336.jpg,RBC,177,273,25,132
00336.jpg,RBC,64,182,192,284
00336.jpg,RBC,45,146,368,446
00336.jpg,RBC,528,632,289,389
00336.jpg,RBC,57,225,254,325
00336.jpg,WBC,280,507,43,236
00337.jpg,RBC,395,495,222,322
00337.jpg,RBC,47,138,116,212
00337.jpg,RBC,140,221,105,211
00337.jpg,RBC,83,177,372,456
00337.jpg,RBC,469,518,272,419
00337.jpg,RBC,535,631,289,383
00337.jpg,RBC,353,474,309,416
00337.jpg,RBC,483,577,96,186
00337.jpg,RBC,529,628,87,173
00337.jpg,RBC,357,451,67,164
00337.jpg,RBC,19,105,257,352
00337.jpg,RBC,11,102,305,397
00337.jpg,RBC,283,358,102,206
00337.jpg,WBC,127,343,251,439
00338.jpg,RBC,453,555,81,182
00338.jpg,RBC,476,599,171,307
00338.jpg,RBC,346,455,212,316
00338.jpg,RBC,24,127,113,207
00338.jpg,RBC,163,289,31,131
00338.jpg,RBC,83,175,303,382
00338.jpg,RBC,304,413,64,174
00338.jpg,RBC,60,153,61,157
00338.jpg,RBC,174,265,321,406
00338.jpg,RBC,191,292,164,245
00338.jpg,RBC,91,190,181,276
00338.jpg,RBC,169,263,202,278
00338.jpg,RBC,504,504,337,337
00338.jpg,WBC,244,509,327,480
00339.jpg,RBC,378,489,278,374
00339.jpg,RBC,448,580,67,177
00339.jpg,RBC,308,409,23,145
00339.jpg,RBC,10,117,220,337
00339.jpg,RBC,65,181,190,319
00339.jpg,RBC,171,279,66,185
00339.jpg,RBC,136,259,329,442
00339.jpg,RBC,229,350,322,414
00339.jpg,RBC,25,160,368,477
00339.jpg,RBC,370,489,382,477
00339.jpg,RBC,525,638,8,93
00339.jpg,RBC,20,141,28,147
00339.jpg,RBC,510,608,259,359
00339.jpg,RBC,566,640,152,265
00339.jpg,RBC,424,581,163,278
00339.jpg,WBC,185,447,127,338
00339.jpg,Platelets,320,360,398,443
00339.jpg,Platelets,127,183,79,128
00340.jpg,RBC,307,424,247,357
00340.jpg,RBC,401,531,44,158
00340.jpg,RBC,162,279,51,166
00340.jpg,RBC,56,171,93,213
00340.jpg,RBC,47,169,191,313
00340.jpg,RBC,119,245,326,419
00340.jpg,RBC,228,348,153,267
00340.jpg,RBC,152,284,225,326
00340.jpg,RBC,436,539,170,269
00340.jpg,RBC,296,421,1,73
00340.jpg,RBC,491,580,150,277
00340.jpg,WBC,239,470,356,480
00341.jpg,RBC,146,251,180,296
00341.jpg,RBC,49,179,276,378
00341.jpg,RBC,33,153,129,248
00341.jpg,RBC,58,175,45,141
00341.jpg,RBC,267,355,292,405
00341.jpg,RBC,152,265,322,428
00341.jpg,RBC,325,462,1,104
00341.jpg,RBC,53,160,390,477
00341.jpg,RBC,347,469,340,436
00341.jpg,WBC,356,582,70,317
00342.jpg,RBC,316,426,11,121
00342.jpg,RBC,470,580,100,210
00342.jpg,RBC,58,138,69,178
00342.jpg,RBC,425,526,220,328
00342.jpg,RBC,74,192,324,422
00342.jpg,RBC,203,302,1,72
00342.jpg,RBC,492,578,413,480
00342.jpg,RBC,322,440,256,366
00342.jpg,WBC,111,420,106,362
00343.jpg,RBC,484,613,195,303
00343.jpg,RBC,525,637,299,396
00343.jpg,RBC,96,227,157,244
00343.jpg,RBC,181,181,329,329
00343.jpg,RBC,256,376,200,307
00343.jpg,RBC,523,640,1,119
00343.jpg,RBC,32,133,5,98
00343.jpg,RBC,132,201,22,145
00343.jpg,RBC,338,429,325,444
00343.jpg,Platelets,1,48,361,410
00343.jpg,Platelets,70,118,206,255
00343.jpg,WBC,183,425,1,153
00344.jpg,RBC,529,618,174,260
00344.jpg,RBC,347,449,290,407
00344.jpg,RBC,4,100,347,437
00344.jpg,RBC,383,516,413,478
00344.jpg,RBC,254,372,391,480
00344.jpg,RBC,246,353,297,401
00344.jpg,RBC,347,483,1,104
00344.jpg,RBC,505,616,362,455
00344.jpg,RBC,41,129,12,149
00344.jpg,RBC,318,441,117,213
00344.jpg,RBC,30,147,236,329
00344.jpg,RBC,84,192,321,413
00344.jpg,Platelets,28,81,183,226
00344.jpg,WBC,74,336,108,359
00345.jpg,RBC,203,335,266,392
00345.jpg,RBC,477,561,253,339
00345.jpg,RBC,375,481,290,380
00345.jpg,RBC,392,488,152,232
00345.jpg,RBC,277,387,178,266
00345.jpg,RBC,183,275,76,169
00345.jpg,RBC,64,172,48,159
00345.jpg,RBC,286,404,19,121
00345.jpg,RBC,452,565,51,159
00345.jpg,RBC,78,178,279,371
00345.jpg,RBC,40,148,166,281
00345.jpg,RBC,305,414,367,474
00345.jpg,WBC,402,639,321,480
00346.jpg,RBC,403,502,68,168
00346.jpg,RBC,138,245,201,303
00346.jpg,RBC,288,370,105,200
00346.jpg,RBC,320,425,157,278
00346.jpg,RBC,222,309,40,143
00346.jpg,RBC,409,536,244,354
00346.jpg,RBC,489,616,99,219
00346.jpg,RBC,35,168,156,234
00346.jpg,RBC,16,117,365,459
00346.jpg,RBC,36,121,1,86
00346.jpg,RBC,138,238,45,159
00346.jpg,RBC,319,432,1,79
00346.jpg,RBC,566,640,348,463
00346.jpg,WBC,162,399,274,480
00347.jpg,RBC,109,225,196,295
00347.jpg,RBC,176,277,296,400
00347.jpg,RBC,116,208,309,399
00347.jpg,RBC,187,302,1,108
00347.jpg,RBC,451,553,350,454
00347.jpg,RBC,456,563,173,284
00347.jpg,RBC,439,545,225,327
00347.jpg,RBC,261,371,129,224
00347.jpg,RBC,560,640,72,190
00347.jpg,RBC,538,639,1,69
00347.jpg,RBC,450,551,1,69
00347.jpg,RBC,327,428,1,92
00347.jpg,RBC,421,520,64,161
00347.jpg,RBC,228,327,109,206
00347.jpg,RBC,72,171,45,142
00347.jpg,RBC,17,124,245,356
00347.jpg,RBC,255,356,233,305
00347.jpg,RBC,552,640,233,337
00347.jpg,WBC,319,476,297,453
00348.jpg,RBC,214,310,350,453
00348.jpg,RBC,439,524,294,382
00348.jpg,RBC,103,224,220,322
00348.jpg,RBC,273,389,214,303
00348.jpg,RBC,525,630,283,368
00348.jpg,RBC,504,619,395,480
00348.jpg,RBC,93,204,413,480
00348.jpg,RBC,7,125,353,440
00348.jpg,RBC,373,470,116,221
00348.jpg,RBC,464,551,122,229
00348.jpg,RBC,288,375,84,191
00348.jpg,RBC,335,445,273,366
00348.jpg,RBC,569,640,195,286
00348.jpg,RBC,395,508,389,480
00348.jpg,WBC,62,294,7,225
00349.jpg,RBC,400,497,48,176
00349.jpg,RBC,520,621,188,293
00349.jpg,RBC,470,577,1,88
00349.jpg,RBC,139,247,179,275
00349.jpg,RBC,194,303,348,462
00349.jpg,RBC,344,446,362,454
00349.jpg,RBC,134,242,270,366
00349.jpg,RBC,100,211,363,479
00349.jpg,RBC,252,363,116,190
00349.jpg,RBC,234,299,1,115
00349.jpg,RBC,512,604,80,170
00349.jpg,RBC,452,547,350,448
00349.jpg,RBC,1,92,241,346
00349.jpg,WBC,202,419,181,392
00350.jpg,WBC,178,412,285,480
00351.jpg,RBC,115,229,108,221
00351.jpg,RBC,47,147,25,137
00351.jpg,RBC,226,295,72,173
00351.jpg,RBC,204,316,177,287
00351.jpg,RBC,192,290,282,381
00351.jpg,RBC,300,411,247,352
00351.jpg,RBC,504,633,353,470
00351.jpg,RBC,23,124,230,334
00351.jpg,RBC,43,166,292,417
00351.jpg,RBC,314,420,139,240
00351.jpg,RBC,455,588,45,130
00351.jpg,RBC,309,423,1,86
00351.jpg,RBC,223,317,1,81
00351.jpg,RBC,371,489,360,480
00351.jpg,Platelets,147,179,326,355
00351.jpg,Platelets,200,243,397,438
00351.jpg,WBC,379,619,111,370
00352.jpg,RBC,316,432,20,111
00352.jpg,RBC,34,156,93,194
00352.jpg,RBC,40,147,203,296
00352.jpg,RBC,108,224,186,313
00352.jpg,RBC,234,287,202,336
00352.jpg,RBC,242,342,269,375
00352.jpg,RBC,45,150,349,457
00352.jpg,RBC,313,462,122,214
00352.jpg,RBC,508,613,136,257
00352.jpg,RBC,193,320,405,480
00352.jpg,RBC,147,233,318,432
00352.jpg,RBC,119,235,13,118
00352.jpg,WBC,294,632,181,432
00353.jpg,RBC,52,161,332,452
00353.jpg,RBC,176,319,315,416
00353.jpg,RBC,34,152,48,156
00353.jpg,RBC,320,438,42,150
00353.jpg,RBC,204,323,83,203
00353.jpg,RBC,536,635,196,295
00353.jpg,RBC,83,186,174,278
00353.jpg,RBC,121,205,144,229
00353.jpg,RBC,189,303,211,301
00353.jpg,RBC,147,236,14,106
00353.jpg,RBC,501,615,73,170
00353.jpg,RBC,1,80,141,259
00353.jpg,RBC,485,546,176,240
00353.jpg,WBC,262,518,191,436
00354.jpg,RBC,369,470,40,152
00354.jpg,RBC,473,574,156,268
00354.jpg,RBC,446,569,278,386
00354.jpg,RBC,534,640,364,462
00354.jpg,RBC,405,511,371,480
00354.jpg,RBC,559,640,97,204
00354.jpg,RBC,469,562,1,89
00354.jpg,RBC,277,352,343,453
00354.jpg,RBC,209,329,352,443
00354.jpg,RBC,96,201,345,455
00354.jpg,RBC,374,465,143,225
00354.jpg,RBC,183,283,27,120
00354.jpg,RBC,41,141,201,294
00354.jpg,RBC,106,203,10,119
00354.jpg,RBC,26,139,94,209
00354.jpg,WBC,117,361,138,377
00355.jpg,RBC,27,146,135,245
00355.jpg,RBC,192,307,228,368
00355.jpg,RBC,67,186,24,134
00355.jpg,RBC,282,381,168,281
00355.jpg,RBC,271,372,338,448
00355.jpg,RBC,67,178,246,345
00355.jpg,RBC,63,174,307,406
00355.jpg,RBC,336,445,1,81
00355.jpg,RBC,493,591,105,199
00355.jpg,RBC,433,507,50,139
00355.jpg,RBC,476,555,1,95
00355.jpg,RBC,555,640,19,123
00355.jpg,RBC,280,383,68,159
00355.jpg,RBC,370,490,143,228
00355.jpg,Platelets,229,278,411,452
00355.jpg,Platelets,140,183,210,251
00355.jpg,Platelets,262,300,6,48
00355.jpg,Platelets,419,456,119,155
00355.jpg,WBC,330,566,211,436
00356.jpg,RBC,279,396,310,422
00356.jpg,RBC,373,491,191,275
00356.jpg,RBC,447,554,355,448
00356.jpg,RBC,504,609,156,265
00356.jpg,RBC,499,600,303,395
00356.jpg,RBC,419,512,413,480
00356.jpg,RBC,59,142,353,450
00356.jpg,RBC,203,302,118,213
00356.jpg,RBC,487,586,7,102
00356.jpg,RBC,361,479,94,187
00356.jpg,RBC,29,128,12,107
00356.jpg,RBC,96,200,102,192
00356.jpg,RBC,228,331,4,103
00356.jpg,RBC,325,433,1,79
00356.jpg,RBC,126,221,1,99
00356.jpg,RBC,1,106,196,285
00356.jpg,WBC,117,295,230,416
00357.jpg,RBC,5,90,249,354
00357.jpg,RBC,210,323,8,118
00357.jpg,RBC,158,256,283,394
00357.jpg,RBC,83,166,399,480
00357.jpg,RBC,534,635,13,116
00357.jpg,RBC,409,499,85,173
00357.jpg,RBC,247,360,225,325
00357.jpg,RBC,268,381,293,393
00357.jpg,RBC,84,192,179,293
00357.jpg,RBC,155,263,157,271
00357.jpg,RBC,150,256,1,111
00357.jpg,RBC,333,433,361,431
00357.jpg,RBC,1,90,112,200
00357.jpg,WBC,383,625,205,434
00359.jpg,RBC,225,324,233,324
00359.jpg,RBC,483,562,222,302
00359.jpg,RBC,358,467,181,287
00359.jpg,RBC,335,444,369,475
00359.jpg,RBC,221,330,352,458
00359.jpg,RBC,378,488,279,378
00359.jpg,RBC,423,511,32,125
00359.jpg,RBC,515,629,289,384
00359.jpg,RBC,22,129,73,171
00359.jpg,RBC,125,224,75,166
00359.jpg,RBC,224,327,18,124
00359.jpg,RBC,326,427,73,190
00359.jpg,RBC,554,640,40,165
00359.jpg,RBC,143,242,1,65
00359.jpg,WBC,1,219,201,422
00360.jpg,RBC,42,140,242,361
00360.jpg,RBC,54,152,56,175
00360.jpg,RBC,146,244,265,384
00360.jpg,RBC,449,560,311,428
00360.jpg,RBC,200,304,142,253
00360.jpg,RBC,205,313,59,147
00360.jpg,RBC,529,628,238,331
00360.jpg,RBC,220,334,377,479
00360.jpg,RBC,133,232,394,480
00360.jpg,RBC,329,456,129,224
00360.jpg,RBC,291,400,1,84
00360.jpg,WBC,246,477,211,415
00360.jpg,Platelets,564,596,333,372
00361.jpg,RBC,457,553,164,251
00361.jpg,RBC,501,586,261,351
00361.jpg,RBC,570,640,303,406
00361.jpg,RBC,472,579,353,445
00361.jpg,RBC,44,136,310,403
00361.jpg,RBC,25,138,394,479
00361.jpg,RBC,121,244,274,394
00361.jpg,RBC,162,259,140,249
00361.jpg,RBC,19,98,1,87
00361.jpg,RBC,153,254,47,137
00361.jpg,RBC,232,318,415,480
00361.jpg,RBC,95,192,38,158
00361.jpg,RBC,574,640,208,300
00361.jpg,RBC,225,321,223,310
00361.jpg,WBC,215,458,40,268
00362.jpg,RBC,212,320,274,379
00362.jpg,RBC,120,216,244,347
00362.jpg,RBC,242,338,157,260
00362.jpg,RBC,85,196,133,241
00362.jpg,RBC,509,620,97,205
00362.jpg,RBC,139,250,3,111
00362.jpg,RBC,392,520,101,214
00362.jpg,RBC,319,480,136,224
00362.jpg,RBC,360,502,248,348
00362.jpg,RBC,460,573,286,392
00362.jpg,RBC,482,583,398,480
00362.jpg,WBC,27,217,340,480
00364.jpg,RBC,186,270,102,197
00364.jpg,RBC,520,604,118,213
00364.jpg,RBC,556,640,301,396
00364.jpg,RBC,146,259,200,304
00364.jpg,RBC,253,354,174,281
00364.jpg,RBC,189,281,292,400
00364.jpg,RBC,418,522,246,353
00364.jpg,RBC,37,138,236,334
00364.jpg,RBC,77,201,1,90
00364.jpg,RBC,336,457,408,480
00364.jpg,RBC,348,449,151,258
00364.jpg,RBC,538,640,214,290
00364.jpg,RBC,51,155,100,217
00364.jpg,RBC,74,176,325,434
00364.jpg,Platelets,177,224,398,443
00364.jpg,WBC,325,545,1,162
00365.jpg,RBC,200,303,336,433
00365.jpg,RBC,1,86,370,468
00365.jpg,RBC,271,421,113,193
00365.jpg,RBC,167,292,249,329
00365.jpg,RBC,238,358,24,113
00365.jpg,RBC,65,169,7,109
00365.jpg,RBC,304,410,251,357
00365.jpg,RBC,395,511,220,320
00365.jpg,RBC,417,538,304,407
00365.jpg,RBC,522,633,103,214
00365.jpg,RBC,525,616,185,296
00365.jpg,RBC,329,429,409,480
00365.jpg,Platelets,513,559,405,446
00365.jpg,Platelets,611,640,299,329
00365.jpg,WBC,1,168,92,289
00365.jpg,Platelets,4,40,13,42
00366.jpg,RBC,343,454,130,231
00366.jpg,RBC,329,440,262,363
00366.jpg,RBC,365,476,354,455
00366.jpg,RBC,143,254,75,176
00366.jpg,RBC,72,153,18,99
00366.jpg,RBC,142,243,250,349
00366.jpg,RBC,67,168,271,370
00366.jpg,RBC,130,235,348,440
00366.jpg,RBC,469,574,81,173
00366.jpg,RBC,444,566,254,355
00366.jpg,RBC,535,640,162,284
00366.jpg,RBC,348,453,7,99
00366.jpg,RBC,388,493,18,110
00366.jpg,RBC,529,634,327,419
00366.jpg,WBC,1,147,81,294
00366.jpg,Platelets,174,212,203,250
00367.jpg,RBC,285,386,367,480
00367.jpg,RBC,386,492,360,453
00367.jpg,RBC,293,402,67,167
00367.jpg,RBC,392,507,17,137
00367.jpg,RBC,296,410,268,362
00367.jpg,RBC,203,321,1,89
00367.jpg,RBC,345,429,178,283
00367.jpg,RBC,535,638,1,106
00367.jpg,RBC,415,519,146,253
00367.jpg,RBC,436,539,258,355
00367.jpg,RBC,120,222,52,159
00367.jpg,RBC,518,613,134,235
00367.jpg,RBC,508,623,355,440
00367.jpg,RBC,1,85,96,205
00367.jpg,WBC,23,223,227,440
00367.jpg,Platelets,322,357,209,251
00368.jpg,RBC,260,397,359,454
00368.jpg,RBC,303,396,288,379
00368.jpg,RBC,440,558,344,442
00368.jpg,RBC,364,467,54,152
00368.jpg,RBC,231,337,87,177
00368.jpg,RBC,262,357,164,250
00368.jpg,RBC,128,256,27,140
00368.jpg,RBC,438,531,1,95
00368.jpg,RBC,483,598,1,100
00368.jpg,RBC,366,512,217,334
00368.jpg,RBC,370,482,144,237
00368.jpg,RBC,122,237,325,451
00368.jpg,RBC,507,611,176,282
00368.jpg,WBC,1,132,223,434
00369.jpg,RBC,275,370,289,408
00369.jpg,RBC,392,488,304,382
00369.jpg,RBC,11,125,251,352
00369.jpg,RBC,128,224,307,421
00369.jpg,RBC,7,119,333,442
00369.jpg,RBC,159,270,137,243
00369.jpg,RBC,502,620,242,344
00369.jpg,RBC,401,520,378,470
00369.jpg,RBC,242,348,113,234
00369.jpg,RBC,1,98,80,178
00369.jpg,RBC,1,111,169,273
00369.jpg,RBC,111,228,49,147
00369.jpg,RBC,388,499,43,117
00369.jpg,RBC,496,599,29,150
00369.jpg,RBC,237,342,412,480
00369.jpg,RBC,300,397,1,85
00369.jpg,RBC,69,163,1,85
00369.jpg,WBC,324,522,107,303
00369.jpg,Platelets,349,394,396,449
00369.jpg,Platelets,589,640,129,194
00370.jpg,RBC,18,133,68,164
00370.jpg,RBC,20,129,168,259
00370.jpg,RBC,95,205,253,355
00370.jpg,RBC,24,138,327,423
00370.jpg,RBC,151,264,350,434
00370.jpg,RBC,242,358,346,440
00370.jpg,RBC,362,468,348,458
00370.jpg,RBC,442,543,353,436
00370.jpg,RBC,452,552,246,354
00370.jpg,RBC,494,617,213,290
00370.jpg,RBC,473,597,127,208
00370.jpg,RBC,323,433,47,143
00370.jpg,RBC,483,597,1,117
00370.jpg,RBC,173,294,83,216
00370.jpg,WBC,240,465,126,345
00371.jpg,RBC,39,140,369,467
00371.jpg,RBC,12,109,284,380
00371.jpg,RBC,530,640,207,300
00371.jpg,RBC,298,400,249,368
00371.jpg,RBC,390,490,39,156
00371.jpg,RBC,79,179,11,105
00371.jpg,RBC,384,499,264,354
00371.jpg,RBC,10,111,83,182
00371.jpg,RBC,48,151,151,253
00371.jpg,RBC,173,272,275,373
00371.jpg,RBC,523,629,370,472
